"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:6kS41r2wqYvol53aiNhnFX","Crisp Citrus Song","spotify:artist:3o1LWUtUn3lc7X7X3z31cX","Kool Biz","spotify:album:7dhEU3Yg3S8bWqeFkockhz","爽やかな秋のカフェサウンドスケープ","spotify:artist:3o1LWUtUn3lc7X7X3z31cX","Kool Biz","2023-09-19","https://i.scdn.co/image/ab67616d0000b273f763bccd6f4c3fff0ea7d3de","1","29","130373","","false","0","PL6A22314569","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:4vOm0DFWFFYwft2mnP4Avh","Nunca Deixe de Sonhar","spotify:artist:3dDNdMg01IAvaMXCtSNVby","Defensa","spotify:album:5p2dcD3and1K4a05PfimVN","Gigantes pela Própria Natureza","spotify:artist:3dDNdMg01IAvaMXCtSNVby","Defensa","2012-10-06","https://i.scdn.co/image/ab67616d0000b273ce01afd86eb4b4185dff05a6","1","1","215719","https://p.scdn.co/mp3-preview/620f6c029fd78fc770a82d89a2e2c42cd8e1cfac?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","QZ5AB1826758","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:2UKerBTJmIXfaMpvMos9KE","Comforting Ideal","spotify:artist:11bqtZaOTx5dtJQZURXHuZ","Heavy Rain & Thunder for Deep Sleep","spotify:album:6CLaFCl7FPSdQCWQGv4rpJ","Heavy Rain & Thunderstorms","spotify:artist:11bqtZaOTx5dtJQZURXHuZ","Heavy Rain & Thunder for Deep Sleep","2022-05-26","https://i.scdn.co/image/ab67616d0000b2735f3e5578fa8a5f01aa31b740","1","26","50170","","false","0","GBPS84110682","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:0twAlGhc6BmbO3OOdq33gc","Sad Again","spotify:artist:3zIAdXarp6sSnaZAzBn4Pu","Airam","spotify:album:65mifYHxP6ydMUiPsLCGeU","Colors of a Memory","spotify:artist:3zIAdXarp6sSnaZAzBn4Pu","Airam","2024-01-14","https://i.scdn.co/image/ab67616d0000b27375e17bfc27473da53b2dd589","1","17","155820","https://p.scdn.co/mp3-preview/194af17a4cca29f240d362a33539d1e2ed58fa02?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","QZFYZ2498171","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:0sl2lrDCujq3tA7fITGEUf","San Valentin","spotify:artist:5x9pGm7zL8LIW6M3nzWH0y","Rude Boy Bub","spotify:album:7ItUtvL87HN27FJTOn08x6","Odysseah","spotify:artist:5x9pGm7zL8LIW6M3nzWH0y","Rude Boy Bub","2019-05-28","https://i.scdn.co/image/ab67616d0000b2737619e83ed614d71ea8bb8b42","1","2","135666","","true","0","QZFYW1978147","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:1JvvuiEmhSHBMIPzuBgtLT","Oqoled","spotify:artist:5PiISae1D6g0YLKDIFduBe","Child Animal","spotify:album:77jdpcuarhd3peOTBuZ2T1","Oqol","spotify:artist:5PiISae1D6g0YLKDIFduBe","Child Animal","2022-08-31","https://i.scdn.co/image/ab67616d0000b273e308bcb413a503e81d9736ef","1","2","40848","","false","0","AUBEC2209952","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:1XWrOqLv4Ga35imXjYWaMH","Nothing's Real","spotify:artist:327s9pu0JCBV2YTJT4LKOl","Atom Dive","spotify:album:0ctMxBixirFPwxZXRgdZgb","The Tapes, Vol. 1","spotify:artist:327s9pu0JCBV2YTJT4LKOl","Atom Dive","2018-03-19","https://i.scdn.co/image/ab67616d0000b2731b33a75cb5c15961641a74b7","1","2","268460","","false","0","QZFYY1953673","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:7sijA8HBXkWaQPvmndAY91","Rising - Video Mix","spotify:artist:4DLElWKADc3A99XmSXwCMj","Thor","spotify:album:3zquIQqOQ8ioIr0VdPCU1Q","Rising (Video Mix)","spotify:artist:4DLElWKADc3A99XmSXwCMj","Thor","2020-04-07","https://i.scdn.co/image/ab67616d0000b273e115401eda1ce7bd32771adf","1","1","207058","https://p.scdn.co/mp3-preview/7f6cc8e80a497db7dd394c318cb1e2f9966b285b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","QM6XS2000768","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:7ds5fSvOOvLHasSPs4j0Eu","Spaces","spotify:artist:3lVbpGQvfRxs5wBOolqucf","Reno Prjct","spotify:album:7waNn6dx3NHJ1m3T0Nnz2D","Approach","spotify:artist:3lVbpGQvfRxs5wBOolqucf","Reno Prjct","2015-09-25","https://i.scdn.co/image/ab67616d0000b273678b8bb1472305dcc47a4c5a","1","4","185621","https://p.scdn.co/mp3-preview/5813103cdc9d45d3cfdc71c456e976a501d71ea5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","FR26V1542591","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:1rhuLOVpTOJSZZwm6hvWJm","Better Days","spotify:artist:6TnexrBipnU3niTxfOH40B","Killer Boy","spotify:album:3aJiQLSHHvsiPlCm7JFWlm","Better Days","spotify:artist:6TnexrBipnU3niTxfOH40B","Killer Boy","2020-10-08","https://i.scdn.co/image/ab67616d0000b273a205903488b2bda548759d07","1","1","86386","","false","0","QZNMT2017536","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:67HleytuE4u5R8BjEtsgor","Unplanet","spotify:artist:2ZOwOocOFCKfBkBzYCtrCS","GarageTalk","spotify:album:5JL2aozgVjWRHR6yDGxrLq","Perspective","spotify:artist:2ZOwOocOFCKfBkBzYCtrCS","GarageTalk","2022-03-31","https://i.scdn.co/image/ab67616d0000b2739ebe1926a99487d04d7bc3c0","1","16","268020","","false","0","QZES92291273","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:2b2UGs030Cg7B5Taywi7S1","Wild Angels","spotify:artist:6uUHDXjF0L721eByl5ZkEY","Doron Bardo","spotify:album:5XWN0vUwLiMa160rlkyFew","Daddy´s Sweetheart","spotify:artist:6uUHDXjF0L721eByl5ZkEY","Doron Bardo","2022-07-11","https://i.scdn.co/image/ab67616d0000b273232ea1e5b10fe405c1d14942","1","34","91914","https://p.scdn.co/mp3-preview/ca3745ddd8711a98245ee0288e207c5f3969a627?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","DEAR42296757","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:37D4XsQSR0MZj0AaFnffp3","Confession","spotify:artist:6nubQRU35tXDaa8oNqoRWj","Blaq Purl","spotify:album:6lFQa92syF06laswAdPYCq","Solid Drive","spotify:artist:6nubQRU35tXDaa8oNqoRWj","Blaq Purl","2019-02-08","https://i.scdn.co/image/ab67616d0000b2738d08ed3c8447a5cb0e74c3dd","1","8","220502","https://p.scdn.co/mp3-preview/8b79b069df85530ed22e545a20f5d8623987e676?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","QM4TW1924327","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:61Fxl9ZrFAPOMXS0vDurbl","Sunlit Echo","spotify:artist:4sg1TL0IGpeWwg4vo14z4X","Singing Birds of Poland","spotify:album:7CzE6aMU5cmIp5C9kSc9LS","Organic Forest FX","spotify:artist:4sg1TL0IGpeWwg4vo14z4X","Singing Birds of Poland","2024-01-29","https://i.scdn.co/image/ab67616d0000b273db2bd597ede97569a9abbea6","1","3","166838","","false","0","GBPS85411328","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:1DsTWgjbcuf3gUp6WAkwSc","El Perreo No Pare","spotify:artist:1qyR2Zh54B2JHfOpXDiyg4, spotify:artist:3unCIiG0S5o1G1ty4ejTbW, spotify:artist:7CnGCNzD8fuzlLhT4YMIZv","JS King, la yesid baby oficial, may 40","spotify:album:2Kr5z41VmM3GAqOjaE2cBB","El Perreo No Pare","spotify:artist:1qyR2Zh54B2JHfOpXDiyg4","JS King","2022-12-04","https://i.scdn.co/image/ab67616d0000b273f4fe74454494bdf0bf0da2f6","1","1","182139","https://p.scdn.co/mp3-preview/2298f3d0a12e063c4e3a90527b766356642b5797?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","QZW9M2280633","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:6inNBmKwhlBMH4VKnTiMON","Kapitel 56 - Kohärenz","spotify:artist:1L1pwGJ67Xn9kMJgZph9Y6, spotify:artist:5mS87IujeeSk2ZEBC7eEZd","Ralph Edenhofer, Florian Clyde","spotify:album:3KXFnjZxKheYgweAoVubR6","Kohärenz (ungekürzt)","spotify:artist:1L1pwGJ67Xn9kMJgZph9Y6","Ralph Edenhofer","2020-10-09","https://i.scdn.co/image/ab67616d0000b273ee10f9730121094a70246e4d","1","56","187409","https://p.scdn.co/mp3-preview/ebd5600ebda78d41d8e86a587509734171f1a6dd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","DEUE12181171","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:6W7WKJZ0g6NVqZDgHOPyhl","Einhorn","spotify:artist:25EwsY03Quk3VeDsJJcco2","Binyo","spotify:album:4pbPVCgjkP3X9kensvN0Sb","Das Wortwal Aquarium","spotify:artist:25EwsY03Quk3VeDsJJcco2","Binyo","2020-02-29","https://i.scdn.co/image/ab67616d0000b27303f620289468abf791526342","1","8","213784","https://p.scdn.co/mp3-preview/d4b59ebb4e227d3cf9ae30a1b3c66b226d373366?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","DELJ82090068","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:505nIl9xdlUDElFZahLDCO","Playful Backdrops for Road Trips","spotify:artist:2e3Am2zSQzPmreGzGcYqFg","Attractive Easy Listening Guitar Music","spotify:album:5FjVCuxwfptagPgJ7Y7SOl","Romantic Background Music for Summer 2021","spotify:artist:2e3Am2zSQzPmreGzGcYqFg","Attractive Easy Listening Guitar Music","2021-06-16","https://i.scdn.co/image/ab67616d0000b27386af186f907c9b8e4a917b31","1","2","141641","","false","0","QZL9X9138001","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:7hBvKr8LusL6rJP7YXNKft","Narració","spotify:artist:0bgKqtf6a1CyyVqWKlAeKi, spotify:artist:7DdbtMWslRNBu04CoGRcyO","Cantata De L'Anec Frederic, Dani Coma","spotify:album:26ZrjDJEps5QlgVBI2QzGM","Cantata De L'Ànec Frederic","spotify:artist:0bgKqtf6a1CyyVqWKlAeKi, spotify:artist:7DdbtMWslRNBu04CoGRcyO","Cantata De L'Anec Frederic, Dani Coma","2011-08-29","https://i.scdn.co/image/ab67616d0000b273b2ba25898ad84c77b1adc961","1","5","153906","https://p.scdn.co/mp3-preview/37786fec7d77500925517f652f8de04f714b95f5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","ES5301150159","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:3K09V0acsYqD86OkJvP6ud","Years","spotify:artist:37q8uDZCrSJGMFLRjrMio3, spotify:artist:1d0h6u2XGAUkxomVNoif1W","Justino, Young Peter","spotify:album:67kVEifkqpEkwAAGZ3Nl3u","Vibes","spotify:artist:37q8uDZCrSJGMFLRjrMio3","Justino","2020-09-11","https://i.scdn.co/image/ab67616d0000b273a205f1e8909a6f8d3f9ff484","1","10","220309","","false","0","QZNMT2018322","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:3Igj8xdRwN8pFXS0mzRznr","Feeling All Right","spotify:artist:0cM7ATGtPbwxeEyjfpoqFL","Aploud","spotify:album:2zVXMFTr63yDJZ2Xr3MhTy","Aploud","spotify:artist:0cM7ATGtPbwxeEyjfpoqFL","Aploud","2018-12-24","https://i.scdn.co/image/ab67616d0000b2739b8dec60cbebe0b645cb4738","1","3","237759","https://p.scdn.co/mp3-preview/91495e294ca1018d177cf2eae1431f31472a52fd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","uscgh1943727","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:4GqldENeYYBr6jGKCoeKqu","After All This Time","spotify:artist:3F2jau2r4hqwbIxkAPE1Qo","Jack E. Hearn","spotify:album:2AVtQVJH0HFjCHp0QfOlOU","Memorabilia Vol. I","spotify:artist:3F2jau2r4hqwbIxkAPE1Qo","Jack E. Hearn","2024-02-29","https://i.scdn.co/image/ab67616d0000b273eaf82f4f4aa10455ddaee923","1","6","163000","https://p.scdn.co/mp3-preview/f105183220e9d44f5e45ef3bde5f8aab3d1deb5a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USCGJ2403746","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:2ArS2y7XJ7kkX62oMgKyV4","Twilight Groove","spotify:artist:62CfTBxx2rZSSSNSaY3O3h","Tempo777","spotify:album:4xWYC7hJtu27RZVb5UOKaG","Echo","spotify:artist:62CfTBxx2rZSSSNSaY3O3h","Tempo777","2024-01-27","https://i.scdn.co/image/ab67616d0000b273c8e61d07645bf3735f39fd89","1","11","211947","","false","0","QZDA42448232","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:2i3D9j2pzYB1WX8nWuURgy","BORN 2 WIN","spotify:artist:5Ubb4QgoYuwb680wDAU6h3","Joey Snapped Back","spotify:album:5mzxHsUsHnKQInEp0si3Ll","BORN 2 WIN","spotify:artist:5Ubb4QgoYuwb680wDAU6h3","Joey Snapped Back","2021-10-11","https://i.scdn.co/image/ab67616d0000b273ed7c02a759648ac0f87c66ea","1","1","158010","https://p.scdn.co/mp3-preview/52ef2b7162490f5169992e12b59074fe9e6ebda9?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","QZNWT2107175","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:0SxEcWBz5qJOCjr1vhf5HK","Fire Freestyle","spotify:artist:6JJMAmlpCnFqxoXQonyKn7","JP","spotify:album:4VaPxQXWhqQhXAr8qsayH2","Deeper Insight","spotify:artist:6JJMAmlpCnFqxoXQonyKn7","JP","2019-06-01","https://i.scdn.co/image/ab67616d0000b273c7d9f7ec2f31794fa7e6601f","1","7","227669","","true","0","TCAEG1923621","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:51khKeFY6cmmGjrirMwfRN","Bon apetito","spotify:artist:1zlkbJz0fG5kOYoNGwVBJh","FaraOne","spotify:album:0fiqUre2cx3jAIb5l1nwZa","FLJ (Fais Le Job)","spotify:artist:1zlkbJz0fG5kOYoNGwVBJh","FaraOne","2019-06-04","https://i.scdn.co/image/ab67616d0000b273bf81f8e5c643b0f42a1905e1","1","25","203441","https://p.scdn.co/mp3-preview/d2a54cd8250ea400b5b3b33a00804bbd6a775b7c?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","QZES81994823","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:3z6nz7KY6dZVgN0lef5H2y","Politisch korrekt","spotify:artist:0UNE0OGMru4ZOcX7heLIz7, spotify:artist:6v6cFREPQNn8BZyScilnUi","Alphabet, Vi","spotify:album:6C1HsGeB4AyKDvKcka44fB","Puzzle","spotify:artist:0UNE0OGMru4ZOcX7heLIz7","Alphabet","2023-05-05","https://i.scdn.co/image/ab67616d0000b2734422c7c6564509fa348e2a22","1","1","176294","https://p.scdn.co/mp3-preview/67455dea8cc1e0cc0c1b81f666529cf8aa494c56?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","QZHN32351360","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:5FoEtpvVq2ySJFjcpssr5s","The Percussion Song (Matsya)","spotify:artist:0soiL8u4ymTytYCzGgNgbo","Sacha Silva","spotify:album:6bxXPg2ADXalLGBcA3Oezu","Pentecost","spotify:artist:0soiL8u4ymTytYCzGgNgbo","Sacha Silva","2011-04-01","https://i.scdn.co/image/ab67616d0000b2734d2d191084f4f96040c5dd9a","1","7","219496","https://p.scdn.co/mp3-preview/2a5566c9084268aafdb9320adcf81c8eb0feb84d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","uscgh1157592","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:0HLHezokaRj30Rq4Jo6b9L","A Prova de Balas","spotify:artist:07OhgLZIs6mowI65xRexdy","GHC","spotify:album:0YVNT0rDS7TYiRQTkEyFPe","A Prova de Balas","spotify:artist:07OhgLZIs6mowI65xRexdy","GHC","2017-12-15","https://i.scdn.co/image/ab67616d0000b273461c90ac42a73f697567ddea","1","2","137142","https://p.scdn.co/mp3-preview/790f619e5360ea0f555b6575bf75bbf99c76d51f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","QZ5AB1814868","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:7tcXh6KgilaY1VgicbYOIC","Winter's Glistening Magic","spotify:artist:1mhjhGKkd1oMScX0XHLXcq","Jack Beans","spotify:album:4rOdSjKFJXEZQXi9HUKrgO","冬の散歩道と心地よいジャズ","spotify:artist:1mhjhGKkd1oMScX0XHLXcq","Jack Beans","2024-02-21","https://i.scdn.co/image/ab67616d0000b2736e3b226c7aacd470effd0484","1","24","112106","","false","0","PLH492485152","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:4y7J9L8VEakHD9mcYgsSYW","Fascination Centroids","spotify:artist:41Z4XjEPOGZwM2zeZSfscD","Glenn Mickelberry","spotify:album:6kOrCXEU32vSjMM68FlJ17","Fusion Flow Frequencies Vol. 2","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2023-09-09","https://i.scdn.co/image/ab67616d0000b273c1c65e79a220d6c83f98cbca","1","2","178285","","false","0","QZYSL2151151","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:0xC7kGXbRKamy9VRRdDFeR","Hit the Road","spotify:artist:5LZzF6h4qPeT8nVc5Yd7B2","Lola Black","spotify:album:2jb3S0PveORo9p1jsqt4VU","Dia de Los Borrachos","spotify:artist:5LZzF6h4qPeT8nVc5Yd7B2","Lola Black","2012-01-24","https://i.scdn.co/image/ab67616d0000b273964f2383aec252602b3a4162","1","2","196666","","false","0","US42F1110069","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:1jnyKPwLTWzRBQ5x8iCwHh","Chapter 125 - Edward Trencom's Nose - A Novel of History, Dark Intrigue and Cheese","spotify:artist:0xduPKWtAvKs7o3JZqmgP5","Giles Milton","spotify:album:2kQle3w7xApKxydN78kZdt","Edward Trencom's Nose - A Novel of History, Dark Intrigue and Cheese (Unabridged)","spotify:artist:0xduPKWtAvKs7o3JZqmgP5","Giles Milton","2012","https://i.scdn.co/image/ab67616d0000b273ae9cad5a26a7d15a8d9e2185","1","125","154185","","false","0","DEXO42035396","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:0oO38FBUBKbXii61ZN2mcI","ขณะ(อาหารเช้า)","spotify:artist:64OAyXkbUiePtF7d9pgM6m","เพลงยามเช้า Vibes","spotify:album:0QK19ilaUOBJKLhBYEO03s","ชายหาด-เพลง","spotify:artist:64OAyXkbUiePtF7d9pgM6m","เพลงยามเช้า Vibes","2021-05-11","https://i.scdn.co/image/ab67616d0000b273ae439f60048fb3ce1c78a58f","1","4","125294","","false","0","QZFQ57405683","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:5PcVgHSZzuRha54BLNb67o","Kapitel 3","spotify:artist:6RtZzqXY8LQguHoHhP2vMC","Devon Wolters","spotify:album:09bVg1iCM4VMeJQNzK7p7n","Ich träume von Liebe","spotify:artist:6RtZzqXY8LQguHoHhP2vMC","Devon Wolters","2019-09-09","https://i.scdn.co/image/ab67616d0000b273944867b204bc75ed74aa7258","1","3","91962","","false","0","DEAR41970591","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:1BB0Jtl0yOyQImqptotn3R","Libre","spotify:artist:0817FGC68TO8ZgCmlyxKpD","Kino","spotify:album:15GuRlKh5LKAjeopEeAYz7","Bailame","spotify:artist:0817FGC68TO8ZgCmlyxKpD","Kino","1999-01-01","https://i.scdn.co/image/ab67616d0000b2730103ec9cfe167cf44a81fea1","1","2","223880","https://p.scdn.co/mp3-preview/adede7e4d19309504985e042799d9537356d1a37?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","ES5161303420","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:5Rv02Zx9UbP0XVP9jnjca9","Serenading the Tulip Fields - Original","spotify:artist:2AFslVFF9NF9LjJvH6Ong3","Mood Musings by Pianist Denn","spotify:album:7D3ES7SxssnMM1XlacaBAN","Echoes of Velvet Dreams: A Piano Odyssey","spotify:artist:2AFslVFF9NF9LjJvH6Ong3","Mood Musings by Pianist Denn","2024-04-26","https://i.scdn.co/image/ab67616d0000b273db9d46e6e8708e745af1e613","1","2","102000","https://p.scdn.co/mp3-preview/e478d80ccbbb744c573dea86e9cb4aeeeca57de6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","ITZ074145153","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:3Ww1IsPvL4qXk3Tuw1VatL","Kapitel 11 - Lotta und Luis und die Osterfreundschaft","spotify:artist:2xsIr5JRyeLuHPpz7sZ84J, spotify:artist:3XowKfrpCAGMzb4JlyThEF, spotify:artist:7pwu9u00fED9DpbKGutV81, spotify:artist:3N4NzByGOOAsPsRYf6BIu6, spotify:artist:7vvhXQXoo6prwYCzdXFC8I, spotify:artist:1FngnSnNKea6cBEr3GKPql, spotify:artist:6tJd2nW5bVZB9M30s8rREz","Kirsten Brünjes, Bibellesebund, Lotta und Luis, Martina Mehl, Anna Wiedersprecher, Ben Luca Wiedersprecher, Uta Wiedersprecher","spotify:album:7myRyNHTa4vhVvTVd4Rjcs","Lotta und Luis und die Osterfreundschaft","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2013","https://i.scdn.co/image/ab67616d0000b273c3f8ceff1b3b45d5d1cc54ed","1","11","123000","","false","0","DEWI11997189","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:5yJmWaxHZtJeRBRmt0F0Mq","Attention","spotify:artist:4aNhR2kLmNcYydfnbY8pNn","American Military","spotify:album:3QF6B90HkI3Uj5ZIRQp90C","Bugle Calls","spotify:artist:4aNhR2kLmNcYydfnbY8pNn","American Military","2008-12-30","https://i.scdn.co/image/ab67616d0000b273caf6a4c76316cb8c331a0984","1","3","10306","https://p.scdn.co/mp3-preview/1f47e27aa6476ccd29961eaa858d1b3606f00b12?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USACX1004011","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:6ympSLzGpl6rCiT3k1wqSM","Der Apfelpicker - Teil 3","spotify:artist:05oMmJQta20dUGkqMq1oid","Madame Freudenreich","spotify:album:1Hy6nht4DspiyzKlzT2LB8","Dinotastische Abenteuer, Vol. 2","spotify:artist:05oMmJQta20dUGkqMq1oid","Madame Freudenreich","2020-03-02","https://i.scdn.co/image/ab67616d0000b273d8378a7fbf5293a998ddeed6","1","11","186768","https://p.scdn.co/mp3-preview/202b5aea9b1f432428e6eec247c2ccc63bc7315d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","16","CH6892100223","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:7kl3y7icxCW7Vcaq42zJQK","Good Night","spotify:artist:7KCRWSBWBCdUnMbiHVrPiO","Blvckbird","spotify:album:7iHvRp3gJQmS4V69eQAfPY","Lonely","spotify:artist:7KCRWSBWBCdUnMbiHVrPiO","Blvckbird","2019-05-11","https://i.scdn.co/image/ab67616d0000b273ba8f5ea445412e2f4605bea9","1","6","118299","","false","0","QZES91920318","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:6ZeJWqRITXv1wfmUp4C9YT","A Mi Ex","spotify:artist:0aJS8Tlf9Ph6Xt6956rG5f","Chotgun","spotify:album:3urFS1g922PZE5DI8rMbHn","A Mi Ex","spotify:artist:0aJS8Tlf9Ph6Xt6956rG5f","Chotgun","2013-04-15","https://i.scdn.co/image/ab67616d0000b2739e4c6631cf1cbe1e7014dc37","1","1","217866","","false","0","TCABN1348472","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:4y9xYOUxb3L1kHGcO5ukgR","Ich schenk' dir einen Jodler","spotify:artist:0VCZnSlefv35kvgCZKGxoy","Les Horizons","spotify:album:2RahvhQ10Z1TDsYpiKigKI","Ambiance tyrolienne, Vol. 2","spotify:artist:0VCZnSlefv35kvgCZKGxoy","Les Horizons","2017-10-12","https://i.scdn.co/image/ab67616d0000b273480eb22e2f2db3e90e64700b","1","4","169493","https://p.scdn.co/mp3-preview/2df318e23c49fb001f30c58f4d2fcb79c354e556?cid=9950ac751e34487dbbe027c4fd7f8e99","false","4","FR0W61834791","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:6mQYQc7Vgl4FoZ6ZwugFjK","Cavalleria Rusticana: Intermezzo (Recorded 1940)","spotify:artist:3Z5fRknMBBNfCw6pkgR9S8, spotify:artist:7JdPe4gzrYmbcko3FTav57, spotify:artist:5SNoeY6sP0Vb4G23nNGfvI","Pietro Mascagni, Orchestra Del Teatro Alla Scala\, Milano, Orchestra and Chorus of La Scala\, Milan","spotify:album:47Jol5HWpC8vSXYDNomX97","Leoncavallo: Pagliacci (Recorded 1934) - Mascagni: Cavalleria Rusticana (Recorded 1940)","spotify:artist:78qb0nLAzypzePDYBGYl8F, spotify:artist:06OPpTImpvNiA1jZJ8pIus, spotify:artist:3z59yEIatMjQ9GiZvLrU2Q, spotify:artist:3Z5fRknMBBNfCw6pkgR9S8, spotify:artist:3qOlbb0x5LJsXZZ4iXI5Ir, spotify:artist:7JdPe4gzrYmbcko3FTav57","Beniamino Gigli, Iva Pacetti, Lina Bruna Rasa, Pietro Mascagni, Franco Ghione, Orchestra Del Teatro Alla Scala\, Milano","1993-01-01","https://i.scdn.co/image/ab67616d0000b273d90521dd40f7bb2d184eb062","1","32","276000","https://p.scdn.co/mp3-preview/84f5f0bc3d22944ec977f27b6723e15b0d0f2727?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBAJU9200197","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:0FeEnavel5VZ7W6N2eWA8e","March of Dropped Dimes","spotify:artist:1vZnMvd86Untxqh0cuUUNc","Ryan Kralik & The Hung White Ponies","spotify:album:1nWnKBx4WkeAu62JweMcZE","Crazytown","spotify:artist:1vZnMvd86Untxqh0cuUUNc","Ryan Kralik & The Hung White Ponies","2013-03-08","https://i.scdn.co/image/ab67616d0000b273b3a1829ffa43d5036b7beb19","1","11","270863","https://p.scdn.co/mp3-preview/941982204028817e30412966b6301c2f25aa0816?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USJ3V1223252","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
